,Unnamed: 0,Team,Year,ST,W,PD,PP,FL,BF,BG,PTS,WC,EVENT,ENGINES,GRID POS,RACE
2644,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Hungarian Grand Prix,Ferrari,8,20.0
2645,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Belgian Grand Prix,Ferrari,18,14.0
2646,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Belgian Grand Prix,Ferrari,13,0.0
2647,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Dutch Grand Prix,Ferrari,14,16.0
2648,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Dutch Grand Prix,Ferrari,16,0.0
2649,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Italian Grand Prix,Ferrari,9,10.0
2650,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Italian Grand Prix,Ferrari,15,13.0
2651,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Singapore Grand Prix,Ferrari,15,11.0
2652,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Singapore Grand Prix,Ferrari,14,0.0
2653,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Japanese Grand Prix,Ferrari,12,15.0
2654,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Japanese Grand Prix,Ferrari,14,16.0
2655,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,United States Grand Prix,Ferrari,18,12.0
2656,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,United States Grand Prix,Ferrari,7,0.0
2657,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Mexican Grand Prix,Ferrari,6,10.0
2658,76,alfa-romeo,2022,22,0,0,0,1,5,5,55.0,6th,Mexican Grand Prix,Ferrari,12,13.0
2659,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Formula 1 Gulf Air Bahrain Grand Prix,Ferrari,14,11.0
2660,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Formula 1 Gulf Air Bahrain Grand Prix,Ferrari,12,12.0
2661,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Ferrari,16,13.0
2662,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Ferrari,17,14.0
2663,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Portuguese Grand Prix,Ferrari,12,12.0
2664,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Portuguese Grand Prix,Ferrari,15,0.0
2665,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Aramco Gran Premio De España,Ferrari,17,12.0
2666,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Aramco Gran Premio De España,Ferrari,14,15.0
2667,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Monaco Grand Prix,Ferrari,10,10.0
2668,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Monaco Grand Prix,Ferrari,14,11.0
2669,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Azerbaijan Grand Prix,Ferrari,14,10.0
2670,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Azerbaijan Grand Prix,Ferrari,20,11.0
2671,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,French Grand Prix,Ferrari,13,15.0
2672,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,French Grand Prix,Ferrari,17,17.0
2673,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Styrian Grand Prix,Ferrari,18,11.0
2674,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Styrian Grand Prix,Ferrari,15,15.0
2675,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Austrian Grand Prix,Ferrari,15,14.0
2676,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Austrian Grand Prix,Ferrari,16,15.0
2677,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,British Grand Prix,Ferrari,15,13.0
2678,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,British Grand Prix,Ferrari,13,15.0
2679,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Hungarian Grand Prix,Ferrari,13,10.0
2680,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Hungarian Grand Prix,Ferrari,14,13.0
2681,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Belgian Grand Prix,Ferrari,14,13.0
2682,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Belgian Grand Prix,Ferrari,20,18.0
2683,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Dutch Grand Prix,Ferrari,7,14.0
2684,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Dutch Grand Prix,Ferrari,16,15.0
2685,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Italian Grand Prix,Ferrari,7,13.0
2686,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Italian Grand Prix,Ferrari,17,14.0
2687,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Russian Grand Prix,Ferrari,13,8.0
2688,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Russian Grand Prix,Ferrari,17,16.0
2689,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Turkish Grand Prix,Ferrari,16,11.0
2690,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Turkish Grand Prix,Ferrari,17,12.0
2691,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,United States Grand Prix,Ferrari,12,11.0
2692,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,United States Grand Prix,Ferrari,15,13.0
2693,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Mexican Grand Prix,Ferrari,10,8.0
2694,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Mexican Grand Prix,Ferrari,11,11.0
2695,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Sao Paulo Grand Prix,Ferrari,20,12.0
2696,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Sao Paulo Grand Prix,Ferrari,13,14.0
2697,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Qatar Grand Prix,Ferrari,16,14.0
2698,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Qatar Grand Prix,Ferrari,18,15.0
2699,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Saudi Arabian Grand Prix,Ferrari,10,9.0
2700,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Saudi Arabian Grand Prix,Ferrari,12,15.0
2701,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Abu Dhabi Grand Prix,Ferrari,14,0.0
2702,77,alfa-romeo,2021,22,0,0,0,0,8,7,13.0,9th,Abu Dhabi Grand Prix,Ferrari,18,0.0
2703,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Eifel Grand Prix,Ferrari,14,10.0
2704,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Eifel Grand Prix,Ferrari,19,12.0
2705,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Portuguese Grand Prix,Ferrari,16,11.0
2706,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Portuguese Grand Prix,Ferrari,17,15.0
2707,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Emilia Romagna Grand Prix,Ferrari,18,9.0
2708,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Emilia Romagna Grand Prix,Ferrari,20,10.0
2709,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Turkish Grand Prix,Ferrari,8,15.0
2710,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Turkish Grand Prix,Ferrari,10,0.0
2711,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Bahrain Grand Prix,Ferrari,17,15.0
2712,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Bahrain Grand Prix,Ferrari,16,16.0
2713,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Sakhir Grand Prix,Ferrari,14,13.0
2714,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Sakhir Grand Prix,Ferrari,18,14.0
2715,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Abu Dhabi Grand Prix,Ferrari,15,12.0
2716,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Abu Dhabi Grand Prix,Ferrari,14,16.0
2717,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Austrian Grand Prix,Ferrari,18,9.0
2718,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Austrian Grand Prix,Ferrari,19,0.0
2719,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Styrian Grand Prix,Ferrari,16,11.0
2720,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Styrian Grand Prix,Ferrari,19,14.0
2721,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Hungarian Grand Prix,Ferrari,20,15.0
2722,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Hungarian Grand Prix,Ferrari,19,17.0
2723,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,British Grand Prix,Ferrari,15,14.0
2724,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,British Grand Prix,Ferrari,16,17.0
2725,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,70th Anniversary Grand Prix,Ferrari,20,15.0
2726,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,70th Anniversary Grand Prix,Ferrari,19,17.0
2727,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Spanish Grand Prix,Ferrari,14,14.0
2728,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Spanish Grand Prix,Ferrari,20,16.0
2729,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Belgian Grand Prix,Ferrari,16,12.0
2730,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Belgian Grand Prix,Ferrari,18,0.0
2731,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Italian Grand Prix,Ferrari,14,13.0
2732,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Italian Grand Prix,Ferrari,18,16.0
2733,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Tuscany Grand Prix,Ferrari,13,9.0
2734,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Tuscany Grand Prix,Ferrari,17,0.0
2735,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Russian Grand Prix,Ferrari,17,11.0
2736,78,alfa-romeo,2020,17,0,0,0,0,9,8,8.0,8th,Russian Grand Prix,Ferrari,19,14.0
2737,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Australian Grand Prix,Ferrari,9,8.0
2738,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Australian Grand Prix,Ferrari,14,15.0
2739,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Bahrain Grand Prix,Ferrari,8,7.0
2740,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Bahrain Grand Prix,Ferrari,16,11.0
2741,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Chinese Grand Prix,Ferrari,13,9.0
2742,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Chinese Grand Prix,Ferrari,19,15.0
2743,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Azerbaijan Grand Prix,Ferrari,19,10.0
2744,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Azerbaijan Grand Prix,Ferrari,17,12.0
2745,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Spanish Grand Prix,Ferrari,14,14.0
2746,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Spanish Grand Prix,Ferrari,18,16.0
2747,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Monaco Grand Prix,Ferrari,14,17.0
2748,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Monaco Grand Prix,Ferrari,18,19.0
2749,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Canadian Grand Prix,Ferrari,12,13.0
2750,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Canadian Grand Prix,Ferrari,16,15.0
2751,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,French Grand Prix,Ferrari,12,7.0
2752,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,French Grand Prix,Ferrari,10,16.0
2753,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Austrian Grand Prix,Ferrari,6,9.0
2754,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Austrian Grand Prix,Ferrari,7,10.0
2755,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,British Grand Prix,Ferrari,12,8.0
2756,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,British Grand Prix,Ferrari,11,0.0
2757,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,German Grand Prix,Ferrari,5,12.0
2758,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,German Grand Prix,Ferrari,11,13.0
2759,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Hungarian Grand Prix,Ferrari,10,7.0
2760,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Hungarian Grand Prix,Ferrari,17,18.0
2761,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Belgian Grand Prix,Ferrari,6,16.0
2762,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Belgian Grand Prix,Ferrari,18,18.0
2763,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Italian Grand Prix,Ferrari,10,9.0
2764,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Italian Grand Prix,Ferrari,20,15.0
2765,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Singapore Grand Prix,Ferrari,10,10.0
2766,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Singapore Grand Prix,Ferrari,12,0.0
2767,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Russian Grand Prix,Ferrari,15,13.0
2768,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Russian Grand Prix,Ferrari,12,15.0
2769,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Japanese Grand Prix,Ferrari,13,12.0
2770,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Japanese Grand Prix,Ferrari,11,14.0
2771,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Mexican Grand Prix,Ferrari,15,14.0
2772,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Mexican Grand Prix,Ferrari,14,0.0
2773,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,United States Grand Prix,Ferrari,17,11.0
2774,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,United States Grand Prix,Ferrari,16,14.0
2775,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Brazilian Grand Prix,Ferrari,8,4.0
2776,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Brazilian Grand Prix,Ferrari,12,5.0
2777,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Abu Dhabi Grand Prix,Ferrari,17,13.0
2778,79,alfa-romeo,2019,21,0,0,0,0,4,5,57.0,8th,Abu Dhabi Grand Prix,Ferrari,16,16.0
2779,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Bahrain Grand Prix,Red Bull,14,11.0
2780,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Bahrain Grand Prix,Red Bull,19,14.0
2781,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Saudi Arabian Grand Prix,Red Bull,16,11.0
2782,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Saudi Arabian Grand Prix,Red Bull,18,14.0
2783,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Australian Grand Prix,Red Bull,12,10.0
2784,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Australian Grand Prix,Red Bull,15,15.0
2785,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Azerbaijan Grand Prix,Red Bull,8,10.0
2786,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Azerbaijan Grand Prix,Red Bull,18,0.0
2787,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Miami Grand Prix,Red Bull,17,11.0
2788,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Miami Grand Prix,Red Bull,15,18.0
2789,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Monaco Grand Prix,Red Bull,12,12.0
2790,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Monaco Grand Prix,Red Bull,9,15.0
2791,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Spanish Grand Prix,Red Bull,15,12.0
2792,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Spanish Grand Prix,Red Bull,14,14.0
2793,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Canadian Grand Prix,Red Bull,19,14.0
2794,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Canadian Grand Prix,Red Bull,17,18.0
2795,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Austrian Grand Prix,Red Bull,20,17.0
2796,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Austrian Grand Prix,Red Bull,16,19.0
2797,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,British Grand Prix,Red Bull,16,16.0
2798,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,British Grand Prix,Red Bull,18,17.0
2799,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Hungarian Grand Prix,Red Bull,13,13.0
2800,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Hungarian Grand Prix,Red Bull,17,15.0
2801,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Belgian Grand Prix,Red Bull,11,10.0
2802,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Belgian Grand Prix,Red Bull,19,16.0
2803,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Dutch Grand Prix,Red Bull,19,13.0
2804,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Dutch Grand Prix,Red Bull,17,15.0
2805,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Italian Grand Prix,Red Bull,12,11.0
2806,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Singapore Grand Prix,Red Bull,10,9.0
2807,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Singapore Grand Prix,Red Bull,15,0.0
2808,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Japanese Grand Prix,Red Bull,11,11.0
2809,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Japanese Grand Prix,Red Bull,9,12.0
2810,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Qatar Grand Prix,Red Bull,11,15.0
2811,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Qatar Grand Prix,Red Bull,17,17.0
2812,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,US Grand Prix,Red Bull,11,8.0
2813,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,US Grand Prix,Red Bull,14,15.0
2814,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Mexican Grand Prix,Red Bull,4,7.0
2815,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Mexican Grand Prix,Red Bull,18,12.0
2816,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Brazilian Grand Prix,Red Bull,16,9.0
2817,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Brazilian Grand Prix,Red Bull,17,13.0
2818,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Las Vegas Grand Prix,Red Bull,14,14.0
2819,80,scuderia-alphatauri-honda,2023,20,0,0,0,1,7,4,21.0,8th,Las Vegas Grand Prix,Red Bull,20,18.0
2820,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Bahrain Grand Prix,Red Bull,16,8.0
2821,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Bahrain Grand Prix,Red Bull,10,0.0
2822,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Saudi Arabian Grand Prix,Red Bull,9,8.0
2823,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Australian Grand Prix,Red Bull,11,9.0
2824,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Australian Grand Prix,Red Bull,13,15.0
2825,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Emilia Romagna Grand Prix,Red Bull,12,7.0
2826,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Emilia Romagna Grand Prix,Red Bull,17,12.0
2827,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Miami Grand Prix,Red Bull,9,12.0
2828,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Miami Grand Prix,Red Bull,7,0.0
2829,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Spanish Grand Prix,Red Bull,13,10.0
2830,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Spanish Grand Prix,Red Bull,14,13.0
2831,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Monaco Grand Prix,Red Bull,17,11.0
2832,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Monaco Grand Prix,Red Bull,11,17.0
2833,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Azerbaijan Grand Prix,Red Bull,6,5.0
2834,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Azerbaijan Grand Prix,Red Bull,8,13.0
2835,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Canadian Grand Prix,Red Bull,15,14.0
2836,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Canadian Grand Prix,Red Bull,20,0.0
2837,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,British Grand Prix,Red Bull,13,14.0
2838,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,British Grand Prix,Red Bull,11,0.0
2839,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Austrian Grand Prix,Red Bull,14,15.0
2840,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Austrian Grand Prix,Red Bull,16,16.0
2841,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,French Grand Prix,Red Bull,14,12.0
2842,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,French Grand Prix,Red Bull,8,0.0
2843,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Hungarian Grand Prix,Red Bull,20,12.0
2844,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Hungarian Grand Prix,Red Bull,16,19.0
2845,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Belgian Grand Prix,Red Bull,8,9.0
2846,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Belgian Grand Prix,Red Bull,20,13.0
2847,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Dutch Grand Prix,Red Bull,11,11.0
2848,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Dutch Grand Prix,Red Bull,9,0.0
2849,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Italian Grand Prix,Red Bull,5,8.0
2850,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Italian Grand Prix,Red Bull,20,14.0
2851,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Singapore Grand Prix,Red Bull,7,10.0
2852,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Singapore Grand Prix,Red Bull,10,0.0
2853,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Japanese Grand Prix,Red Bull,13,13.0
2854,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Japanese Grand Prix,Red Bull,20,18.0
2855,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,United States Grand Prix,Red Bull,19,10.0
2856,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,United States Grand Prix,Red Bull,11,14.0
2857,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Mexican Grand Prix,Red Bull,14,11.0
2858,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Mexican Grand Prix,Red Bull,13,0.0
2859,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Abu Dhabi Grand Prix,Red Bull,11,11.0
2860,81,scuderia-alphatauri-honda,2022,22,0,0,0,0,5,5,35.0,9th,Abu Dhabi Grand Prix,Red Bull,17,14.0
2861,82,scuderia-alphatauri-honda,2021,22,0,1,0,1,3,2,142.0,6th,Turkish Grand Prix,Red Bull,9,14.0
2862,82,scuderia-alphatauri-honda,2021,22,0,1,0,1,3,2,142.0,6th,United States Grand Prix,Red Bull,10,9.0
2863,82,scuderia-alphatauri-honda,2021,22,0,1,0,1,3,2,142.0,6th,United States Grand Prix,Red Bull,8,0.0
2864,82,scuderia-alphatauri-honda,2021,22,0,1,0,1,3,2,142.0,6th,Mexican Grand Prix,Red Bull,5,4.0
